0,0.0,0.0,-0.10696517412935323,-0.2512437810945274,-0.2885572139303483,-0.5572139303482587,-0.39054726368159204,-0.7860696517412935,-0.3880597014925373,-1.0,-0.373134328358209,-0.5796019900497512,-0.753731343283582,-0.44527363184079605,-0.6517412935323383,-0.36069651741293535,-0.5199004975124378,-0.3880597014925373,-0.3383084577114428,-0.4129353233830846,-0.7686567164179104,-0.26865671641791045,-0.6442786069651741,-0.21641791044776118,-0.5124378109452736,-0.24875621890547264,-0.31343283582089554,-0.2263681592039801,-0.7213930348258707,-0.12437810945273632,-0.5970149253731343,-0.08208955223880597,-0.4626865671641791,-0.10945273631840796,-0.2960199004975124,-0.03482587064676617,-0.6293532338308457,0.012437810945273632,-0.5323383084577115,0.029850746268656716,-0.4079601990049751,0.012437810945273632
0,0.0,0.0,-0.10714285714285714,-0.24489795918367346,-0.29336734693877553,-0.5612244897959183,-0.4030612244897959,-0.7959183673469388,-0.4107142857142857,-1.0,-0.4387755102040816,-0.5739795918367347,-0.7908163265306123,-0.4260204081632653,-0.6887755102040817,-0.3596938775510204,-0.5663265306122449,-0.39540816326530615,-0.41836734693877553,-0.413265306122449,-0.8086734693877551,-0.2576530612244898,-0.6836734693877551,-0.20918367346938777,-0.5586734693877551,-0.24744897959183673,-0.4005102040816326,-0.22959183673469388,-0.7780612244897959,-0.11734693877551021,-0.6530612244897959,-0.07397959183673469,-0.5229591836734694,-0.10204081632653061,-0.3877551020408163,-0.03316326530612245,-0.6913265306122449,0.02806122448979592,-0.5841836734693877,0.04336734693877551,-0.46683673469387754,0.017857142857142856
0,0.0,0.0,-0.08673469387755102,-0.25255102040816324,-0.27040816326530615,-0.5612244897959183,-0.3979591836734694,-0.798469387755102,-0.42346938775510207,-1.0,-0.45663265306122447,-0.5561224489795918,-0.7908163265306123,-0.41836734693877553,-0.6913265306122449,-0.34183673469387754,-0.576530612244898,-0.36989795918367346,-0.45153061224489793,-0.39285714285714285,-0.8061224489795918,-0.24489795918367346,-0.6862244897959183,-0.19387755102040816,-0.5688775510204082,-0.22448979591836735,-0.44387755102040816,-0.21428571428571427,-0.7806122448979592,-0.11224489795918367,-0.6556122448979592,-0.06377551020408163,-0.5357142857142857,-0.08928571428571429,-0.4387755102040816,-0.02806122448979592,-0.701530612244898,0.030612244897959183,-0.5892857142857143,0.05102040816326531,-0.4770408163265306,0.02295918367346939
0,0.0,0.0,-0.10204081632653061,-0.28061224489795916,-0.2729591836734694,-0.5790816326530612,-0.41581632653061223,-0.8035714285714286,-0.44387755102040816,-1.0,-0.5076530612244898,-0.5535714285714286,-0.7882653061224489,-0.4005102040816326,-0.6989795918367347,-0.3239795918367347,-0.5943877551020408,-0.34183673469387754,-0.5280612244897959,-0.3852040816326531,-0.8035714285714286,-0.23469387755102042,-0.7040816326530612,-0.1760204081632653,-0.6020408163265306,-0.20408163265306123,-0.5382653061224489,-0.2066326530612245,-0.7857142857142857,-0.08673469387755102,-0.6862244897959183,-0.03571428571428571,-0.5816326530612245,-0.0663265306122449,-0.5408163265306123,-0.017857142857142856,-0.7448979591836735,0.05102040816326531,-0.6428571428571429,0.08418367346938775,-0.5408163265306123,0.0663265306122449
0,0.0,0.0,-0.11538461538461539,-0.30256410256410254,-0.28717948717948716,-0.5846153846153846,-0.4358974358974359,-0.8051282051282052,-0.46923076923076923,-1.0,-0.558974358974359,-0.5282051282051282,-0.8076923076923077,-0.36153846153846153,-0.7153846153846154,-0.28205128205128205,-0.6051282051282051,-0.2923076923076923,-0.5897435897435898,-0.3564102564102564,-0.8102564102564103,-0.19230769230769232,-0.7205128205128205,-0.12307692307692308,-0.6153846153846154,-0.14102564102564102,-0.5948717948717949,-0.16923076923076924,-0.7948717948717948,-0.05897435897435897,-0.7,-0.002564102564102564,-0.5923076923076923,-0.017948717948717947,-0.5846153846153846,0.020512820512820513,-0.7538461538461538,0.07948717948717948,-0.6538461538461539,0.12051282051282051,-0.5512820512820513,0.11538461538461539
0,0.0,0.0,-0.10666666666666667,-0.31733333333333336,-0.2693333333333333,-0.6026666666666667,-0.4106666666666667,-0.8186666666666667,-0.4666666666666667,-1.0,-0.592,-0.5226666666666666,-0.7786666666666666,-0.376,-0.68,-0.2906666666666667,-0.5626666666666666,-0.2826666666666667,-0.6506666666666666,-0.336,-0.7893333333333333,-0.19733333333333333,-0.696,-0.128,-0.584,-0.13066666666666665,-0.664,-0.13866666666666666,-0.7973333333333333,-0.050666666666666665,-0.704,0.008,-0.5946666666666667,0.008,-0.6533333333333333,0.048,-0.7813333333333333,0.09866666666666667,-0.68,0.13866666666666666,-0.5813333333333334,0.14133333333333334
0,0.0,0.0,-0.1012987012987013,-0.3194805194805195,-0.2519480519480519,-0.5948051948051948,-0.42077922077922075,-0.8155844155844156,-0.509090909090909,-1.0,-0.6441558441558441,-0.4753246753246753,-0.7272727272727273,-0.34545454545454546,-0.6103896103896104,-0.2831168831168831,-0.5064935064935064,-0.2779220779220779,-0.7090909090909091,-0.2727272727272727,-0.7376623376623377,-0.17402597402597403,-0.6285714285714286,-0.13246753246753246,-0.5194805194805194,-0.13246753246753246,-0.7194805194805195,-0.06753246753246753,-0.7376623376623377,-0.01818181818181818,-0.6415584415584416,0.007792207792207792,-0.5324675324675324,0.01038961038961039,-0.7090909090909091,0.12207792207792208,-0.7376623376623377,0.13246753246753246,-0.6363636363636364,0.15324675324675324,-0.5428571428571428,0.15324675324675324
0,0.0,0.0,-0.07142857142857142,-0.36335403726708076,-0.2329192546583851,-0.6770186335403726,-0.43167701863354035,-0.8664596273291926,-0.5559006211180124,-1.0,-0.7701863354037267,-0.5434782608695652,-0.782608695652174,-0.41304347826086957,-0.6304347826086957,-0.33540372670807456,-0.5,-0.30434782608695654,-0.8726708074534162,-0.3198757763975155,-0.8136645962732919,-0.19875776397515527,-0.6583850931677019,-0.14285714285714285,-0.5279503105590062,-0.13043478260869565,-0.8975155279503105,-0.09316770186335403,-0.8291925465838509,-0.006211180124223602,-0.6863354037267081,0.018633540372670808,-0.5527950310559007,0.018633540372670808,-0.8819875776397516,0.11490683229813664,-0.8322981366459627,0.18633540372670807,-0.6925465838509317,0.1956521739130435,-0.5745341614906833,0.18633540372670807
0,0.0,0.0,-0.06647398843930635,-0.34971098265895956,-0.23699421965317918,-0.6445086705202312,-0.43352601156069365,-0.838150289017341,-0.5317919075144508,-1.0,-0.7514450867052023,-0.523121387283237,-0.8005780346820809,-0.37572254335260113,-0.653179190751445,-0.2976878612716763,-0.5173410404624278,-0.2774566473988439,-0.838150289017341,-0.30057803468208094,-0.8179190751445087,-0.16473988439306358,-0.661849710982659,-0.1069364161849711,-0.5260115606936416,-0.10115606936416185,-0.8526011560693642,-0.07803468208092486,-0.8121387283236994,0.02601156069364162,-0.6705202312138728,0.05202312138728324,-0.5346820809248555,0.04335260115606936,-0.838150289017341,0.12716763005780346,-0.8092485549132948,0.21098265895953758,-0.6676300578034682,0.2254335260115607,-0.5520231213872833,0.20809248554913296
0,0.0,0.0,-0.09732360097323602,-0.30656934306569344,-0.25790754257907544,-0.5766423357664233,-0.38686131386861317,-0.8029197080291971,-0.41849148418491483,-1.0,-0.559610705596107,-0.5498783454987834,-0.781021897810219,-0.3746958637469586,-0.6739659367396593,-0.2944038929440389,-0.5693430656934306,-0.30656934306569344,-0.6058394160583942,-0.3819951338199513,-0.7931873479318735,-0.21897810218978103,-0.6885644768856448,-0.1630170316301703,-0.583941605839416,-0.18248175182481752,-0.6180048661800487,-0.19708029197080293,-0.781021897810219,-0.0827250608272506,-0.6788321167883211,-0.0413625304136253,-0.5790754257907542,-0.06082725060827251,-0.610705596107056,-0.012165450121654502,-0.7518248175182481,0.046228710462287104,-0.6423357664233577,0.072992700729927,-0.5450121654501217,0.058394160583941604
